hoy,battery_soc_r2_gwh_target,battery_soc_r5_gwh_target,battery_soc_r6_gwh_target,h2_inventory_gwh_target,climatology_eue_gwh
251,25.091301939058145,42.87551246537397,26.42664819944591,572.9006905263154,0.0
252,25.091301939058145,42.87551246537397,26.42664819944591,571.6482147368417,0.0
253,25.091301939058145,42.87551246537397,26.42664819944591,570.7228084210523,0.0
254,25.091301939058145,42.87551246537397,26.42664819944591,570.7748589473681,0.0
255,25.091301939058145,42.87551246537397,26.42664819944591,565.7748589473681,0.0
256,25.091301939058145,42.87551246537397,26.42664819944591,560.7748589473681,0.0
257,25.091301939058145,42.87551246537397,26.42664819944591,555.7748589473681,0.0
258,25.091301939058145,42.87551246537397,26.42664819944591,550.7748589473681,0.0
259,25.091301939058145,42.87551246537397,26.42664819944591,545.7748589473681,0.0
260,25.091301939058145,42.87551246537397,26.42664819944591,540.7748589473681,0.0
261,25.091301939058145,42.87551246537397,26.42664819944591,535.7748589473681,0.0
262,25.091301939058145,42.87551246537397,26.42664819944591,534.657364210526,0.0
263,25.091301939058145,42.87551246537397,26.42664819944591,529.657364210526,0.0
264,25.091301939058145,42.87551246537397,26.42664819944591,524.657364210526,0.0
265,25.091301939058145,42.87551246537397,26.42664819944591,521.0604926315787,0.0
266,25.091301939058145,42.87551246537397,26.42664819944591,520.6252926315786,0.0
267,25.091301939058145,42.87551246537397,26.42664819944591,521.3911284210524,0.0
268,25.091301939058145,42.87551246537397,26.42664819944591,537.9911284210524,0.0
269,25.091301939058145,42.87551246537397,26.42664819944591,548.7809178947366,0.0
270,25.091301939058145,42.87551246537397,26.42664819944591,543.7809178947366,0.0
271,25.091301939058145,42.87551246537397,26.42664819944591,538.7809178947366,0.0
272,25.091301939058145,42.87551246537397,26.42664819944591,533.7809178947366,0.0
273,25.091301939058145,42.87551246537397,26.42664819944591,529.2144336842102,0.0
274,25.091301939058145,42.87551246537397,26.42664819944591,524.2144336842102,0.0
275,25.091301939058145,42.87551246537397,26.42664819944591,519.2144336842102,0.0
276,25.091301939058145,42.87551246537397,26.42664819944591,514.2144336842102,0.0
277,25.091301939058145,42.87551246537397,26.42664819944591,518.0142357894733,0.0
278,25.091301939058145,42.87551246537397,26.42664819944591,513.0142357894733,0.0
279,25.091301939058145,42.87551246537397,26.42664819944591,508.0142357894734,0.0
280,25.091301939058145,42.87551246537397,26.42664819944591,503.0142357894734,0.0
281,25.091301939058145,42.87551246537397,26.42664819944591,498.26775157894707,0.0
282,21.452243767313004,42.87551246537397,26.42664819944591,493.26775157894707,0.0
283,21.452243767313004,42.87551246537397,26.42664819944591,488.26775157894707,0.0
284,21.452243767313004,42.87551246537397,26.42664819944591,483.26775157894707,0.0
285,21.452243767313004,42.87551246537397,26.42664819944591,478.26775157894707,0.0
286,21.452243767313004,42.87551246537397,26.42664819944591,473.26775157894707,0.0
287,21.452243767313004,42.87551246537397,26.42664819944591,480.6379957894734,0.0
288,21.452243767313004,42.87551246537397,26.42664819944591,497.2379957894734,0.0
289,21.452243767313004,42.87551246537397,26.42664819944591,509.94760842105234,0.0
290,21.452243767313004,42.87551246537397,26.42664819944591,526.5476084210524,0.0
291,21.452243767313004,42.87551246537397,26.42664819944591,524.698176842105,0.0
292,21.452243767313004,42.87551246537397,26.42664819944591,520.705949473684,0.0
293,21.452243767313004,42.87551246537397,26.42664819944591,524.0952378947366,0.0
294,21.452243767313004,42.87551246537397,26.42664819944591,519.0952378947366,0.0
295,21.452243767313004,42.87551246537397,26.42664819944591,514.0952378947366,0.0
296,21.452243767313004,42.87551246537397,26.42664819944591,517.4702778947366,0.0
297,21.452243767313004,42.87551246537397,26.42664819944591,512.4702778947366,0.0
298,21.452243767313004,42.87551246537397,26.42664819944591,507.47027789473657,0.0
299,21.452243767313004,42.87551246537397,26.42664819944591,502.47027789473657,0.0
300,21.452243767313004,42.87551246537397,26.42664819944591,517.8349473684208,0.0
301,21.452243767313004,42.87551246537397,26.42664819944591,518.3294947368419,0.0
302,21.452243767313004,42.87551246537397,26.42664819944591,513.3294947368419,0.0
303,21.452243767313004,42.87551246537397,26.42664819944591,519.8094778947366,0.0
304,21.452243767313004,42.87551246537397,26.42664819944591,514.8094778947366,0.0
305,21.452243767313004,42.87551246537397,26.42664819944591,509.8094778947366,0.0
306,21.452243767313004,42.87551246537397,26.42664819944591,504.8094778947366,0.0
307,21.452243767313004,42.87551246537397,26.42664819944591,499.8094778947366,0.0
308,21.452243767313004,42.87551246537397,26.42664819944591,494.8094778947366,0.0
309,21.452243767313004,42.87551246537397,26.42664819944591,489.8094778947366,0.0
310,21.452243767313004,42.87551246537397,26.42664819944591,491.89128421052607,0.0
311,21.452243767313004,42.87551246537397,26.42664819944591,497.2002821052629,0.0
312,21.452243767313004,42.87551246537397,26.42664819944591,513.8002821052629,0.0
313,21.452243767313004,42.87551246537397,26.42664819944591,525.8919452631576,0.0
314,21.452243767313004,42.87551246537397,26.42664819944591,527.2400715789471,0.0
315,21.452243767313004,42.87551246537397,26.42664819944591,543.8400715789471,0.0
316,21.452243767313004,42.87551246537397,26.42664819944591,558.5126315789471,0.0
317,21.452243767313004,42.87551246537397,26.42664819944591,553.5126315789471,0.0
318,21.452243767313004,42.87551246537397,26.42664819944591,555.1363663157892,0.0
319,21.452243767313004,42.87551246537397,26.42664819944591,550.2782063157892,0.0
320,21.452243767313004,42.87551246537397,26.42664819944591,559.114029473684,0.0
321,21.452243767313004,42.87551246537397,26.42664819944591,554.114029473684,0.0
322,21.452243767313004,42.87551246537397,26.42664819944591,549.114029473684,0.0
323,21.452243767313004,42.87551246537397,26.42664819944591,548.6072842105261,0.0
324,21.452243767313004,42.87551246537397,26.42664819944591,543.6072842105261,0.0
325,21.452243767313004,42.87551246537397,26.42664819944591,538.6072842105261,0.0
326,21.452243767313004,42.87551246537397,26.42664819944591,555.2072842105262,0.0
327,21.452243767313004,42.87551246537397,26.42664819944591,553.3718357894735,0.0
328,21.452243767313004,42.87551246537397,26.42664819944591,548.3718357894735,0.0
329,21.452243767313004,42.87551246537397,26.42664819944591,543.3718357894735,0.0
330,21.452243767313004,42.87551246537397,26.42664819944591,538.3718357894735,0.0
331,21.452243767313004,42.87551246537397,26.42664819944591,533.3718357894735,0.0
332,21.452243767313004,42.87551246537397,26.42664819944591,528.3718357894735,0.0
333,21.452243767313004,42.87551246537397,26.42664819944591,523.3718357894735,0.0
334,21.452243767313004,42.87551246537397,26.42664819944591,523.350029473684,0.0
335,21.452243767313004,42.87551246537397,26.42664819944591,533.0030526315787,0.0
336,21.452243767313004,42.87551246537397,26.42664819944591,543.2250273684208,0.0
337,21.452243767313004,42.87551246537397,26.42664819944591,559.7886105263156,0.0
338,21.452243767313004,42.87551246537397,26.42664819944591,561.3464463157892,0.0
339,21.452243767313004,42.87551246537397,26.42664819944591,563.578391578947,0.0
340,21.452243767313004,42.87551246537397,26.42664819944591,578.0943705263155,0.0
341,21.452243767313004,42.87551246537397,26.42664819944591,573.0943705263155,0.0
342,21.452243767313004,42.87551246537397,26.42664819944591,568.0943705263155,0.0
343,21.452243767313004,42.87551246537397,26.42664819944591,563.0943705263155,0.0
344,21.452243767313004,42.87551246537397,26.42664819944591,567.6695747368418,0.0
345,21.452243767313004,42.87551246537397,26.42664819944591,562.6695747368418,0.0
346,21.452243767313004,42.87551246537397,26.42664819944591,558.6718905263155,0.0
347,21.452243767313004,42.87551246537397,26.42664819944591,557.7903284210523,0.0
348,21.452243767313004,42.87551246537397,26.42664819944591,563.0293347368419,0.0
349,21.452243767313004,42.87551246537397,26.42664819944591,558.0293347368419,0.0
350,21.452243767313004,42.87551246537397,26.42664819944591,557.4977305263155,0.0
351,21.452243767313004,42.87551246537397,26.42664819944591,569.1764547368418,0.0
352,21.452243767313004,42.87551246537397,26.42664819944591,564.1764547368418,0.0
353,21.452243767313004,42.87551246537397,26.42664819944591,559.1764547368418,0.0
354,21.452243767313004,42.87551246537397,26.42664819944591,554.1764547368418,0.0
355,21.452243767313004,42.87551246537397,26.42664819944591,549.1764547368418,0.0
